variant,weights,split,frame_id,return_rmse,return_accuracy,return_f1,intensity_rmse,intensity_medae,intensity_lpips,intensity_ssim,intensity_psnr,depth_rmse_m,depth_medae_m,depth_lpips,depth_ssim,depth_psnr,cd_m2,point_fscore
hybrid44_untied,ema_field_refined_unet,train,8142,0.08489990234375,0.9902912621359223,0.9934366236400882,0.0637761801481247,0.018246084451675415,0.10218579322099686,0.8630541984180998,23.90682966041315,1.591850996017456,0.016068220138549805,0.03257902339100838,0.9642906992402156,34.0237517509027,0.05603237450122833,0.9801493883132935
hybrid44_untied,ema_field_refined_unet,train,8143,0.082763671875,0.9908061194468961,0.993772233127734,0.0640532374382019,0.01823905110359192,0.10486684739589691,0.8597047089710941,23.869178249792043,1.5428897142410278,0.0156710147857666,0.02840648591518402,0.9652125563670021,34.295102080284366,0.043317437171936035,0.980240523815155
hybrid44_untied,ema_field_refined_unet,train,8144,0.08636474609375,0.9901441600470726,0.993308565036753,0.06453084945678711,0.01820908486843109,0.10682856291532516,0.8559682656068238,23.804652832334018,1.6222834587097168,0.016248703002929688,0.032284319400787354,0.9645185192598433,33.85926511758752,0.042537786066532135,0.98032546043396
hybrid44_untied,ema_field_refined_unet,train,8145,0.091552734375,0.9886584289496911,0.9922848308366606,0.06717172265052795,0.018902644515037537,0.11915741860866547,0.8367207021348009,23.456270194315636,1.8658316135406494,0.016537904739379883,0.03250766545534134,0.9596219140372947,32.64435059309045,0.04553607851266861,0.9754835963249207
hybrid44_untied,ema_field_refined_unet,train,8146,0.09088134765625,0.9887614004118859,0.9923377795607261,0.06581306457519531,0.01930055022239685,0.10817454010248184,0.834161039402746,23.63375754603016,1.9465556144714355,0.01871633529663086,0.03740986809134483,0.9607858961757567,32.27646346794554,0.042361099272966385,0.9741746187210083
hybrid44_untied,ema_field_refined_unet,train,8147,0.0968017578125,0.9876287143277435,0.9915241425879081,0.06859426200389862,0.01941455528140068,0.10941264033317566,0.8196045260972482,23.274244501410042,2.030700206756592,0.019097328186035156,0.03732732683420181,0.9576937543728502,31.908883766096633,0.060591112822294235,0.9674662947654724
hybrid44_untied,ema_field_refined_unet,train,8148,0.10076904296875,0.9868784936746102,0.9909299819006365,0.06768199056386948,0.02010016143321991,0.10743667930364609,0.8160539430971615,23.390537730820075,1.8019293546676636,0.01765275001525879,0.03424418717622757,0.9600391770876361,32.94704448703742,0.04738437384366989,0.9653161764144897
hybrid44_untied,ema_field_refined_unet,train,8149,0.10369873046875,0.9854516034127685,0.9898354556573038,0.07001043856143951,0.01980067789554596,0.11607718467712402,0.8019224052537879,23.096743804834468,1.89981210231781,0.0185697078704834,0.044665414839982986,0.9578917625620667,32.48758697325699,0.06378976255655289,0.957756757736206
hybrid44_untied,ema_field_refined_unet,train,8151,0.09326171875,0.9889967637540453,0.9922240472378735,0.07044238597154617,0.0206911638379097,0.10575071722269058,0.8023776423288874,23.043319042339313,1.2769426107406616,0.01689291000366211,0.03183567896485329,0.9683119791370473,35.93837178057752,0.03788793832063675,0.9789251685142517
hybrid44_untied,ema_field_refined_unet,train,8152,0.09539794921875,0.9881288614298323,0.9916448383322807,0.0687989890575409,0.01948787271976471,0.11210706830024719,0.8028305358353881,23.248358983076965,1.3884907960891724,0.01491403579711914,0.03099558688700199,0.967167446840017,35.210939765774356,0.04242207109928131,0.9797903299331665
hybrid44_untied,ema_field_refined_unet,train,8153,0.09716796875,0.9880258899676375,0.9915333569095712,0.06968465447425842,0.019499078392982483,0.1082674190402031,0.8078392883668528,23.137257195764803,1.3756814002990723,0.014777421951293945,0.03601344674825668,0.965077261126377,35.29144267458135,0.03250275179743767,0.9820154309272766
hybrid44_untied,ema_field_refined_unet,train,8154,0.1046142578125,0.9857605177993527,0.9899323972958918,0.07312772423028946,0.0199907124042511,0.11288981884717941,0.8014805911752918,22.718358875952617,1.5098192691802979,0.01566314697265625,0.03794047236442566,0.9609887703504683,34.48330064880195,0.04117094725370407,0.9779821634292603
hybrid44_untied,ema_field_refined_unet,train,8155,0.10089111328125,0.9866137099146808,0.990528528903599,0.07257631421089172,0.020086169242858887,0.11278226226568222,0.8066493448381493,22.78410203256778,1.6290262937545776,0.015581607818603516,0.03828521817922592,0.9627602138857873,33.82323760931441,0.03671595826745033,0.9787461757659912
hybrid44_untied,ema_field_refined_unet,train,8156,0.09271240234375,0.9890850250073551,0.9922274365205732,0.0711270421743393,0.019675329327583313,0.1118151918053627,0.8171233452007631,22.959305146186054,1.4868046045303345,0.015583276748657227,0.030839238315820694,0.9684364685763133,34.61672170074606,0.03802682086825371,0.9797512888908386
hybrid44_untied,ema_field_refined_unet,train,8157,0.09027099609375,0.989585172109444,0.9925092047907232,0.0692281499505043,0.0189371258020401,0.10140788555145264,0.8248937628064134,23.194345609806064,1.5090996026992798,0.015065193176269531,0.029621515423059464,0.9703393969199775,34.48744155351919,0.04221397638320923,0.9805957674980164
hybrid44_untied,ema_field_refined_unet,train,8158,0.09185791015625,0.98912915563401,0.9920627248805113,0.06917651742696762,0.018496334552764893,0.10034430772066116,0.8220915343532624,23.200825682275536,1.3522027730941772,0.015355825424194336,0.032799020409584045,0.9698581181913748,35.440963556240916,0.04217074438929558,0.9774448275566101
hybrid44_untied,ema_field_refined_unet,train,8159,0.09283447265625,0.9889820535451603,0.9918065962916369,0.06848273426294327,0.017483338713645935,0.1059296503663063,0.8153362969036854,23.288378214551017,1.3719030618667603,0.015166282653808594,0.03463495150208473,0.9712405018370646,35.31533156386362,0.04514850676059723,0.9745210409164429
hybrid44_untied,ema_field_refined_unet,train,8161,0.09014892578125,0.9894674904383642,0.9917564704798747,0.06338957697153091,0.013954132795333862,0.10566504299640656,0.8343755963505752,23.959642630010947,1.40060293674469,0.01250147819519043,0.03000495582818985,0.9736296014606827,35.13549897364555,0.03449741378426552,0.9732871651649475
hybrid44_untied,ema_field_refined_unet,train,8162,0.09234619140625,0.9892762577228597,0.9914090764462566,0.06355318427085876,0.012236088514328003,0.10271844267845154,0.8435111570610995,23.937254185209884,1.3918181657791138,0.01142263412475586,0.03867878019809723,0.9722737088762794,35.1901498557182,0.037637412548065186,0.976710855960846
hybrid44_untied,ema_field_refined_unet,train,8163,0.087646484375,0.9903206825536922,0.991942988685899,0.06196676567196846,0.010251104831695557,0.09042426943778992,0.8516895851465885,24.156823217552326,1.444226622581482,0.009492158889770508,0.048914022743701935,0.9719107695541122,34.869093106166034,0.044884003698825836,0.9765623807907104
hybrid44_untied,ema_field_refined_unet,train,8164,0.08502197265625,0.9906148867313915,0.991720522204054,0.061231791973114014,0.007578067481517792,0.09425171464681625,0.8543368157566874,24.260460562284933,1.636087417602539,0.006694793701171875,0.05239292234182358,0.9724085488325576,33.78566988162135,0.06139291822910309,0.9741225242614746
hybrid44_untied,ema_field_refined_unet,train,8165,0.08514404296875,0.9905707561047367,0.9912212224550447,0.06024377793073654,0.004432395100593567,0.08562561869621277,0.8526560337366391,24.401755935506777,1.4548078775405884,0.0042760372161865234,0.09368658065795898,0.9736789159025041,34.805687174592755,0.056211523711681366,0.9692243337631226
hybrid44_untied,ema_field_refined_unet,train,8166,0.08355712890625,0.9908502500735511,0.9911504424778761,0.060512974858284,0.002220120746642351,0.10194505751132965,0.8575292482092038,24.36303011610867,1.5724399089813232,0.0023903846740722656,0.10073894262313843,0.9698738497454049,34.130318910214484,0.04904226213693619,0.9641727209091187
hybrid44_untied,ema_field_refined_unet,train,8167,0.0809326171875,0.991306266548985,0.9916154751940074,0.06064002588391304,0.002271398901939392,0.09444572031497955,0.8619462438975916,24.344812565188935,1.6267136335372925,0.002527952194213867,0.09281275421380997,0.9713143015804008,33.835577880118436,0.04272323101758957,0.9631667137145996
hybrid44_untied,ema_field_refined_unet,train,8168,0.085693359375,0.9906737275669315,0.9912705843476345,0.05967117100954056,0.004105523228645325,0.09381209313869476,0.8585744413001825,24.484708645075457,1.5228203535079956,0.0039882659912109375,0.07322076708078384,0.9700209500857038,34.40882617704693,0.03774531930685043,0.9641444683074951
hybrid44_untied,ema_field_refined_unet,train,8169,0.095947265625,0.9882171226831421,0.9895443094153429,0.06196754425764084,0.006973624229431152,0.08264647424221039,0.8541664224889085,24.156714462013188,1.5515904426574707,0.0071446895599365234,0.07731202244758606,0.9640482757075612,34.24625801699002,0.033159296959638596,0.9668945670127869
hybrid44_untied,ema_field_refined_unet,train,8170,0.10101318359375,0.9866578405413357,0.9890595032749117,0.06584198772907257,0.011289231479167938,0.09191376715898514,0.8433746403465743,23.629941326294997,1.5348150730133057,0.010147452354431152,0.06793197244405746,0.9609100460693298,34.34067857038095,0.033181410282850266,0.9698443412780762
