variant,weights,split,frame_id,return_rmse,return_accuracy,return_f1,intensity_rmse,intensity_medae,intensity_lpips,intensity_ssim,intensity_psnr,depth_rmse_m,depth_medae_m,depth_lpips,depth_ssim,depth_psnr,cd_m2,point_fscore
hybrid44_neural,ema_field_refined_unet,development,8130,0.1104736328125,0.9838040600176523,0.9891764890929289,0.08003279566764832,0.021897926926612854,0.12579920887947083,0.7775566925923688,21.934639981032106,2.5834708213806152,0.028350353240966797,0.04183778911828995,0.9353141078524932,29.81772872502727,0.06889660656452179,0.9467565417289734
hybrid44_neural,ema_field_refined_unet,development,8140,0.133544921875,0.9775522212415416,0.9848731165741474,0.08372464776039124,0.021681487560272217,0.13390859961509705,0.7798867090100863,21.542933595824316,2.240694999694824,0.025217771530151367,0.040782976895570755,0.9297048939173701,31.054145078278673,0.051611460745334625,0.9639850854873657
hybrid44_neural,ema_field_refined_unet,development,8150,0.25048828125,0.9210650191232715,0.9447214438767101,0.11274763941764832,0.031920015811920166,0.15613973140716553,0.5773586716317607,18.957850997531725,2.7859396934509277,0.038700103759765625,0.0846831202507019,0.8411375442661144,29.162365867052316,0.07975643128156662,0.9243183732032776
hybrid44_neural,ema_field_refined_unet,development,8160,0.1944580078125,0.950823771697558,0.9624908835904629,0.09419607371091843,0.020346304401755333,0.14494198560714722,0.6919097080545478,20.51934405328928,2.172257661819458,0.021213293075561523,0.08164158463478088,0.9020384977973777,31.323572619875492,0.06518147885799408,0.9580574035644531
hybrid44_neural,ema_field_refined_unet,train,8120,0.08270263671875,0.990909090909091,0.9939223476653162,0.06421542912721634,0.020524844527244568,0.10439750552177429,0.849377631092087,23.847211920262154,1.9328408241271973,0.01868724822998047,0.04428911209106445,0.9585844759937837,32.337877886187655,0.09859147667884827,0.9713325500488281
hybrid44_neural,ema_field_refined_unet,train,8121,0.0836181640625,0.990879670491321,0.9939033983637507,0.06950413435697556,0.021577194333076477,0.11100418865680695,0.8256642859249681,23.159787657586786,2.080446720123291,0.020290136337280273,0.04144611954689026,0.9539576056533936,31.69866734107704,0.08086953312158585,0.9615123867988586
hybrid44_neural,ema_field_refined_unet,train,8122,0.08026123046875,0.9916004707266843,0.994380640272406,0.0669858530163765,0.020562946796417236,0.11157872527837753,0.8360290482052278,23.48033795377647,1.931095004081726,0.018795013427734375,0.0368998646736145,0.959980397911401,32.34572696998389,0.0528872050344944,0.9714111685752869
hybrid44_neural,ema_field_refined_unet,train,8123,0.0826416015625,0.9907472786113563,0.9938136218342759,0.06848213076591492,0.02098076045513153,0.11957240104675293,0.8283878793789142,23.288454539996852,2.17175555229187,0.026993751525878906,0.042393699288368225,0.954084531291043,31.32558045588384,0.06830139458179474,0.9419892430305481
hybrid44_neural,ema_field_refined_unet,train,8124,0.081787109375,0.9911885848779053,0.9941092589860845,0.06639164686203003,0.020300328731536865,0.11205760389566422,0.8376463864164786,23.55773091994985,1.978085994720459,0.018802642822265625,0.03836610168218613,0.9589070119468734,32.13689643258483,0.05656256899237633,0.9717561602592468
hybrid44_neural,ema_field_refined_unet,train,8125,0.08221435546875,0.990864960282436,0.9938890583639209,0.06612547487020493,0.020192518830299377,0.12292398512363434,0.8378073034101287,23.592623770409602,2.021230697631836,0.018429279327392578,0.04910200461745262,0.9574606222859756,31.94948166253715,0.06732180714607239,0.9702028036117554
hybrid44_neural,ema_field_refined_unet,train,8126,0.0811767578125,0.9912327155045602,0.9941322411688261,0.065791554749012,0.019508466124534607,0.11324077844619751,0.8418459680404037,23.636597267584825,2.115908622741699,0.01769733428955078,0.04152665659785271,0.9595724261493388,31.551861958566917,0.05288703739643097,0.9721270799636841
hybrid44_neural,ema_field_refined_unet,train,8127,0.0821533203125,0.9911444542512504,0.9940675627734636,0.06514598429203033,0.019393235445022583,0.11335515975952148,0.8439979518903329,23.722247487659665,2.0693323612213135,0.02235269546508789,0.04081743583083153,0.9553395029795486,31.74519473025601,0.06759070605039597,0.9546366333961487
