variant,weights,split,frame_id,return_rmse,return_accuracy,return_f1,intensity_rmse,intensity_medae,intensity_lpips,intensity_ssim,intensity_psnr,depth_rmse_m,depth_medae_m,depth_lpips,depth_ssim,depth_psnr,cd_m2,point_fscore
hybrid44,ema_field_refined_unet,train,8144,0.08892822265625,0.9893350985583995,0.9927606418564711,0.06694302707910538,0.018180951476097107,0.10745341330766678,0.8502384017193435,23.48589323661652,1.7168004512786865,0.019385576248168945,0.03718438372015953,0.9601304967921048,33.36740318996393,0.046875208616256714,0.9724006056785583
hybrid44,ema_field_refined_unet,train,8145,0.091552734375,0.9889967637540453,0.9925149101388944,0.06853244453668594,0.018700867891311646,0.12335340678691864,0.8360164466965055,23.2820758621921,1.8082275390625,0.015618085861206055,0.03734109178185463,0.9587855556293107,32.91673801720505,0.05109449476003647,0.9751432538032532
hybrid44,ema_field_refined_unet,train,8146,0.0911865234375,0.9890408943807002,0.9925300552475108,0.0686248168349266,0.01947459578514099,0.11391875892877579,0.823256305551763,23.270376194242317,1.8152481317520142,0.01760721206665039,0.04038204997777939,0.9597703470670192,32.8830795315597,0.04721185192465782,0.9699189066886902
hybrid44,ema_field_refined_unet,train,8147,0.098388671875,0.9871285672256546,0.9911802356641031,0.07090522348880768,0.019550561904907227,0.11647037416696548,0.8127623370683826,22.98643537786491,2.1047120094299316,0.02130913734436035,0.03946199268102646,0.9547103126090254,31.597946364200894,0.06315052509307861,0.9554165601730347
hybrid44,ema_field_refined_unet,train,8148,0.10198974609375,0.9862606649014416,0.9905083230015651,0.07202362269163132,0.020287364721298218,0.11603699624538422,0.8006815793210355,22.850500937142534,2.0950732231140137,0.022783517837524414,0.039919376373291016,0.95404678070441,31.6378156080415,0.0696401298046112,0.9463169574737549
hybrid44,ema_field_refined_unet,train,8149,0.1046142578125,0.9851279788172992,0.9896102027603357,0.07299789041280746,0.020570695400238037,0.1200312077999115,0.7913298468641659,22.733794168790276,1.8847273588180542,0.02096247673034668,0.046896133571863174,0.9548110203511091,32.556829041842136,0.06098092347383499,0.9521456956863403
hybrid44,ema_field_refined_unet,train,8151,0.09417724609375,0.9884377758164166,0.991828162688181,0.07028594613075256,0.01991848647594452,0.10009294748306274,0.807760075565856,23.062629894768417,1.2963838577270508,0.016932010650634766,0.031849537044763565,0.967114672489015,35.807127376885155,0.03347891569137573,0.9784767031669617
hybrid44,ema_field_refined_unet,train,8152,0.0958251953125,0.9878640776699029,0.9914560009942107,0.06820441037416458,0.01905345916748047,0.09954045712947845,0.8103212232791672,23.323750718277022,1.3055763244628906,0.014773845672607422,0.03237336128950119,0.9665361444250569,35.74575415644023,0.04228547587990761,0.9800732135772705
hybrid44,ema_field_refined_unet,train,8153,0.09942626953125,0.9872168284789644,0.9909645757301642,0.07016535103321075,0.01956513524055481,0.10194507241249084,0.8090849650654993,23.07754595358324,1.3794203996658325,0.014994382858276367,0.0381227545440197,0.9633283859502361,35.2678664900581,0.03659798949956894,0.98050457239151
hybrid44,ema_field_refined_unet,train,8154,0.10479736328125,0.9858929096793174,0.9900296303997506,0.07298405468463898,0.020220085978507996,0.10743766278028488,0.8047247244357739,22.735440455971222,1.4800307750701904,0.0152587890625,0.039383139461278915,0.9605992706627546,34.65638461285547,0.0403255894780159,0.9768883585929871
hybrid44,ema_field_refined_unet,train,8155,0.10064697265625,0.986510738452486,0.9904579556924487,0.07302194088697433,0.020463161170482635,0.10491681843996048,0.8077660230667557,22.730932777089233,1.5911047458648682,0.015824317932128906,0.035990387201309204,0.9625284435703028,34.02782433216104,0.04676740616559982,0.979270875453949
hybrid44,ema_field_refined_unet,train,8156,0.09149169921875,0.9892615475139747,0.992351535979213,0.07059576362371445,0.019491910934448242,0.09744858741760254,0.8253557229236643,23.02442762456819,1.4157546758651733,0.014713525772094727,0.029840435832738876,0.9688499766227323,35.04203997072548,0.038382433354854584,0.9801977872848511
hybrid44,ema_field_refined_unet,train,8157,0.09063720703125,0.98912915563401,0.9921789837970558,0.0705917477607727,0.018773749470710754,0.0978354960680008,0.8237746493951439,23.02492149437919,1.4876632690429688,0.014435768127441406,0.03045818582177162,0.9693164742830505,34.61170663154453,0.047692738473415375,0.9819328188896179
hybrid44,ema_field_refined_unet,train,8158,0.09185791015625,0.9893056781406296,0.9921927855754464,0.06911228597164154,0.018038079142570496,0.09135841578245163,0.8244861210538128,23.208895254440613,1.1276285648345947,0.014401912689208984,0.03218725323677063,0.9695302384556271,37.01847855128025,0.04139108210802078,0.9792413711547852
hybrid44,ema_field_refined_unet,train,8159,0.09332275390625,0.9891879964695499,0.9919611510319257,0.06795985251665115,0.016884665936231613,0.10194545984268188,0.8188066467990258,23.35495164937216,1.5290396213531494,0.014510393142700195,0.037707436829805374,0.9704301402260408,34.37342497923689,0.04678482562303543,0.975335419178009
hybrid44,ema_field_refined_unet,train,8161,0.0919189453125,0.989114445425125,0.9914834848659225,0.06427588313817978,0.013133466243743896,0.09731820225715637,0.8356230636187699,23.839038779117484,1.523385763168335,0.012646198272705078,0.034907758235931396,0.9720238048219698,34.405601816787936,0.03708067908883095,0.9710407257080078
hybrid44,ema_field_refined_unet,train,8162,0.0911865234375,0.9893350985583995,0.9914558118157283,0.06291206181049347,0.011758893728256226,0.09924697875976562,0.8466393372445055,24.0253219527214,1.2529594898223877,0.011201262474060059,0.04035988822579384,0.9726263442683073,36.10305897004889,0.03537507355213165,0.9762627482414246
hybrid44,ema_field_refined_unet,train,8163,0.0877685546875,0.989982347749338,0.9916620752984389,0.06192811205983162,0.010221198201179504,0.09013482928276062,0.8558566585528031,24.162243113096164,1.4020601511001587,0.009172201156616211,0.05433596670627594,0.9708768048305197,35.126467166183986,0.045542821288108826,0.9772502779960632
hybrid44,ema_field_refined_unet,train,8164,0.08355712890625,0.9909973521624007,0.992059166991047,0.06095303222537041,0.007396072149276733,0.09807058423757553,0.8559501073951916,24.300093510546162,1.4128711223602295,0.0065898895263671875,0.056687016040086746,0.9731428292140815,35.05974892833678,0.045403510332107544,0.9761483073234558
hybrid44,ema_field_refined_unet,train,8165,0.08489990234375,0.9910120623712857,0.9916325440626669,0.059603385627269745,0.004310067277401686,0.08670829981565475,0.8577421563166657,24.494581519784976,1.298344373703003,0.004303455352783203,0.09542746841907501,0.9741050448906511,35.794001633841795,0.04900109022855759,0.9737038016319275
hybrid44,ema_field_refined_unet,train,8166,0.0833740234375,0.9911150338334804,0.9914077614658017,0.06091396138072014,0.0022128052078187466,0.10383220762014389,0.8582900720209845,24.305663146402452,1.3681703805923462,0.002235889434814453,0.11985704302787781,0.9704818579441963,35.338996339831546,0.04366340860724449,0.9655241966247559
hybrid44,ema_field_refined_unet,train,8167,0.08203125,0.9912621359223301,0.9915689669855507,0.0615520216524601,0.0024077706038951874,0.08978986740112305,0.8591577396175277,24.215153492662612,1.4335155487060547,0.002434253692626953,0.09333797544240952,0.9717814158059733,34.933751878045165,0.04950331896543503,0.9635285139083862
hybrid44,ema_field_refined_unet,train,8168,0.08795166015625,0.9900558987937629,0.9906856261022927,0.060651995241642,0.004026442766189575,0.09440242499113083,0.8576683364323685,24.343098385075077,1.601399540901184,0.004037618637084961,0.10271557420492172,0.9683033155918263,33.97180565587171,0.04744521528482437,0.9642117023468018
hybrid44,ema_field_refined_unet,train,8169,0.0965576171875,0.9879376287143278,0.9892911246930992,0.06349862366914749,0.007391810417175293,0.08113071322441101,0.8480468047964678,23.944714047640893,1.5880622863769531,0.006918430328369141,0.09948975592851639,0.9638463237996954,34.04444937835763,0.03462604433298111,0.9668131470680237
hybrid44,ema_field_refined_unet,train,8170,0.1024169921875,0.9861576934392469,0.9886537649966841,0.06553610414266586,0.011606737971305847,0.08940157294273376,0.8459584665029197,23.670387749873377,1.4946154356002808,0.010010957717895508,0.07958732545375824,0.9590319942327444,34.57121052760184,0.034383490681648254,0.9712427258491516
