variant,weights,split,frame_id,time,loss,return_rmse,return_accuracy,return_f1,intensity_rmse,intensity_medae,intensity_lpips,intensity_ssim,intensity_psnr,depth_rmse_m,depth_medae_m,depth_lpips,depth_ssim,depth_psnr,cd_m2,point_fscore
hybrid44_neural,ema,train,8127,0.14000000059604645,0.006561031099408865,0.2543245553970337,0.969991173874669,0.9800144992848325,0.07549566775560379,0.020498469471931458,0.12026666104793549,0.8033888699072786,22.44155934450797,2.5066816806793213,0.024280071258544922,0.07965236157178879,0.9046465820224071,30.07981636871561,0.06675922125577927,0.9539902210235596
hybrid44_neural,ema,train,8128,0.1599999964237213,0.006158892996609211,0.25351041555404663,0.9709032068255369,0.9806567701304544,0.07563719898462296,0.020601853728294373,0.12331948429346085,0.8037454379566213,22.425291463081294,2.6746623516082764,0.019039154052734375,0.07376063615083694,0.9108574670264943,29.51642078977093,0.07783214002847672,0.9715932011604309
hybrid44_neural,ema,train,8129,0.18000000715255737,0.005266196560114622,0.25062987208366394,0.9731538687849367,0.9821395367044754,0.07205421477556229,0.02018362283706665,0.1207023411989212,0.8167498518757099,22.84681251412531,2.133110284805298,0.017503023147583008,0.06806932389736176,0.9159563337366989,31.481533122697357,0.05055786296725273,0.9745275378227234
hybrid44_neural,ema,train,8131,0.2199999988079071,0.005924064666032791,0.2583112418651581,0.9648278905560459,0.9766049255878122,0.07512722909450531,0.02062298357486725,0.11445032060146332,0.8032353551783518,22.484052807543712,2.208070755004883,0.018594741821289062,0.0845310166478157,0.9011620687457741,31.181540416991304,0.053043872117996216,0.9767290949821472
hybrid44_neural,ema,train,8132,0.23999999463558197,0.006176351569592953,0.24736811220645905,0.9737422771403353,0.9825155988284962,0.07404103130102158,0.019910752773284912,0.11229202151298523,0.8169124379838195,22.610551164538823,2.5115015506744385,0.02190399169921875,0.06597931683063507,0.9169629616151004,30.063130373461433,0.0569060742855072,0.9632905721664429
hybrid44_neural,ema,train,8133,0.25999999046325684,0.0053001767955720425,0.24577349424362183,0.9744336569579288,0.9829617865615747,0.0719810426235199,0.01923432946205139,0.11617128551006317,0.8260229640086777,22.855637210903556,2.2470388412475586,0.017958402633666992,0.05876584351062775,0.9224131346945588,31.029587899310492,0.04495587199926376,0.9760249257087708
hybrid44_neural,ema,train,8134,0.2800000011920929,0.005393840838223696,0.2460557073354721,0.9742130038246543,0.9828044533817255,0.07253941148519516,0.019108712673187256,0.10748491436243057,0.8248064658540499,22.78851921731105,2.364457130432129,0.01735234260559082,0.06109087914228439,0.9235572789542251,30.587170706649204,0.050170835107564926,0.9748867154121399
hybrid44_neural,ema,train,8135,0.30000001192092896,0.005893044639378786,0.24749873578548431,0.9739776404824948,0.9826273974486137,0.07255008816719055,0.019526436924934387,0.10995595157146454,0.824945430547604,22.787240733472135,2.409223794937134,0.023404836654663086,0.057425566017627716,0.9189657395693085,30.424256756190722,0.056556738913059235,0.9649913907051086
hybrid44_neural,ema,train,8136,0.3199999928474426,0.005270114168524742,0.24743743240833282,0.9732715504560164,0.982151101680763,0.07282514125108719,0.019405916333198547,0.11421969532966614,0.8233229518701999,22.754373325177912,2.183321237564087,0.017208337783813477,0.05666184797883034,0.9200593730968762,31.279447088607423,0.04534795507788658,0.9767584204673767
hybrid44_neural,ema,train,8137,0.3400000035762787,0.0050769164226949215,0.2461692988872528,0.974786701971168,0.983166702677221,0.07096455991268158,0.01910526305437088,0.10921861231327057,0.8315569881923921,22.979169551357998,2.2096824645996094,0.01696634292602539,0.06101106107234955,0.9243110222918011,31.175201900090215,0.04309725761413574,0.9778235554695129
hybrid44_neural,ema,train,8138,0.36000001430511475,0.005200588144361973,0.2498408854007721,0.9728743748161224,0.981868596487778,0.07346111536026001,0.01957491785287857,0.11505644023418427,0.8257587259997535,22.678849520122455,2.13840651512146,0.016338348388671875,0.06909449398517609,0.9211146836081814,31.459994726330585,0.04510742425918579,0.9778845906257629
hybrid44_neural,ema,train,8139,0.3799999952316284,0.004700192250311375,0.2483406364917755,0.974771991762283,0.9831199125975649,0.07074804604053497,0.018918722867965698,0.11528760194778442,0.8379889958003521,23.005710955434452,1.9046258926391602,0.014939546585083008,0.05977925658226013,0.9279393048392649,32.46560614736456,0.043359942734241486,0.9803429841995239
hybrid44_neural,ema,train,8141,0.41999998688697815,0.0056478483602404594,0.2613726556301117,0.9635775228008238,0.9755707717504982,0.07566370815038681,0.020118292421102524,0.1127806156873703,0.8169918046868635,22.422247521919015,1.9806022644042969,0.01614522933959961,0.07652889937162399,0.9030906994639907,32.125854367786374,0.03901311010122299,0.9814945459365845
hybrid44_neural,ema,train,8142,0.4399999976158142,0.005560512188822031,0.2540905177593231,0.9691085613415711,0.9792563910071516,0.07407873868942261,0.019488424062728882,0.11098828911781311,0.825748196530023,22.606128452534886,2.1887192726135254,0.01677846908569336,0.06795676797628403,0.9130294353848091,31.25799806273189,0.048673711717128754,0.9787533283233643
hybrid44_neural,ema,train,8143,0.46000000834465027,0.005354397930204868,0.25376030802726746,0.9690791409238011,0.9791897671471567,0.07396408170461655,0.01928211748600006,0.12202335894107819,0.8267923900091153,22.619582755224272,2.02140736579895,0.016013622283935547,0.06510484218597412,0.9149114079110916,31.94872289899334,0.0439644455909729,0.9787681102752686
hybrid44_neural,ema,train,8144,0.47999998927116394,0.006151142530143261,0.261493057012558,0.9621065019123272,0.9745000989902989,0.07768677175045013,0.020379796624183655,0.1250593215227127,0.8086763207834896,22.19305830571971,2.2516987323760986,0.017546653747558594,0.09557592868804932,0.9007674558776785,31.011594196502415,0.04351513087749481,0.9760698676109314
hybrid44_neural,ema,train,8145,0.5,0.006960158236324787,0.2671012878417969,0.9572668431891733,0.9712316422226404,0.08332675695419312,0.021146535873413086,0.14664295315742493,0.7786751829437099,21.58431075911922,2.379774808883667,0.02174997329711914,0.09612739086151123,0.8895799538062358,30.53108209160537,0.056426264345645905,0.9684626460075378
hybrid44_neural,ema,train,8146,0.5199999809265137,0.007668704725801945,0.27691394090652466,0.9481170932627243,0.9651506318732893,0.08497519791126251,0.022423654794692993,0.1437571495771408,0.7573978331895904,21.41415661988621,2.6707348823547363,0.023245811462402344,0.13017122447490692,0.874095975818643,29.529184402702548,0.05093792825937271,0.9661585688591003
hybrid44_neural,ema,train,8147,0.5400000214576721,0.008431866765022278,0.2852884829044342,0.9406001765225066,0.9599237777645448,0.08754663169384003,0.022976629436016083,0.1465849131345749,0.7356659986664398,21.155210903206424,2.832951068878174,0.02397775650024414,0.13825494050979614,0.8616112137508044,29.017018207741113,0.05600614845752716,0.957973301410675
hybrid44_neural,ema,train,8148,0.5600000023841858,0.009761292487382889,0.30088648200035095,0.925654604295381,0.9497754104225464,0.09658042341470718,0.025228098034858704,0.18055179715156555,0.6812618850200006,20.302218143845057,2.790344476699829,0.031523704528808594,0.18571831285953522,0.8291714840102771,29.148643104799746,0.07262135297060013,0.9439502954483032
hybrid44_neural,ema,train,8149,0.5799999833106995,0.010202288627624512,0.3072773218154907,0.9185642836128273,0.944425482361917,0.09969661384820938,0.026413142681121826,0.18926458060741425,0.654818101902683,20.026392000134557,2.9368107318878174,0.030597686767578125,0.18411248922348022,0.8206863537122747,28.704280733503644,0.0707465186715126,0.9404972791671753
hybrid44_neural,ema,train,8151,0.6200000047683716,0.010039405897259712,0.31749528646469116,0.9041188584877905,0.9338354718206918,0.10656575858592987,0.027546077966690063,0.20204436779022217,0.6151478929102591,19.44764648922707,2.4670498371124268,0.025138378143310547,0.24511265754699707,0.7910160265679859,30.218241421807992,0.03646407276391983,0.9754425883293152
hybrid44_neural,ema,train,8152,0.6399999856948853,0.008634446188807487,0.30774378776550293,0.9152691968225949,0.9412520653570774,0.09861645847558975,0.024373725056648254,0.18237173557281494,0.6626603054777903,20.12101208499399,2.2384471893310547,0.01972818374633789,0.20081883668899536,0.8229759246174126,31.062862644574825,0.043307989835739136,0.9785953760147095
hybrid44_neural,ema,train,8153,0.6600000262260437,0.009071480482816696,0.3112775385379791,0.9107384524860253,0.9380082546687916,0.10249390453100204,0.024960696697235107,0.18518365919589996,0.669417497356313,19.786039379108082,2.236177682876587,0.020235538482666016,0.16986362636089325,0.8207561497943402,31.07167394494124,0.035787489265203476,0.9793291687965393
hybrid44_neural,ema,train,8154,0.6800000071525574,0.009579939767718315,0.31546008586883545,0.9085172109443954,0.9367762923804199,0.10882287472486496,0.026068463921546936,0.19911545515060425,0.6496159995575764,19.265596309681637,2.3197062015533447,0.021192550659179688,0.18190234899520874,0.8143998783624256,30.753140152163965,0.039814941585063934,0.9772361516952515
hybrid44_neural,ema,train,8155,0.699999988079071,0.010317717678844929,0.32057085633277893,0.9006913798175934,0.9317052938260614,0.11363521963357925,0.028085848316550255,0.2353154420852661,0.6228549810977265,18.889740759840883,2.4224302768707275,0.02213573455810547,0.23416781425476074,0.7923414129130861,30.376774442902295,0.04281953349709511,0.9786194562911987
hybrid44_neural,ema,train,8156,0.7200000286102295,0.01013949140906334,0.3195019066333771,0.9034274786701971,0.9332533525829376,0.11272937059402466,0.027565672993659973,0.23316091299057007,0.623351630206542,18.95925820664152,2.332063674926758,0.021965503692626953,0.24272529780864716,0.7921911840097664,30.706991714698212,0.04054321348667145,0.978706955909729
hybrid44_neural,ema,train,8157,0.7400000095367432,0.010285315103828907,0.3190425932407379,0.902618417181524,0.9319084157906646,0.11270792782306671,0.026915356516838074,0.24931418895721436,0.6224407397509962,18.96091071594715,2.46747088432312,0.021811723709106445,0.24452731013298035,0.7886504030611282,30.216759204031625,0.05273246765136719,0.9796797037124634
hybrid44_neural,ema,train,8158,0.7599999904632568,0.010113568976521492,0.3196624517440796,0.9032950867902324,0.9312803144338518,0.11214629560709,0.026219796389341354,0.2526737451553345,0.6188596768763509,19.004301081211224,2.234389066696167,0.021919965744018555,0.27126267552375793,0.7840885318783468,31.078623716515782,0.04716377705335617,0.9757538437843323
hybrid44_neural,ema,train,8159,0.7799999713897705,0.01064705103635788,0.32349830865859985,0.8984260076493086,0.9268235817763695,0.11410008370876312,0.025202855467796326,0.2530514597892761,0.6019906061721467,18.854280523893895,2.4508166313171387,0.022866487503051758,0.2883491516113281,0.7721513203223073,30.275583714898538,0.05052446946501732,0.972084105014801
hybrid44_neural,ema,train,8161,0.8199999928474426,0.009967208839952946,0.31461280584335327,0.9083259782288908,0.930522419674909,0.10802058130502701,0.020749181509017944,0.2650260031223297,0.619196732285103,19.329869963367894,2.575892210006714,0.019817352294921875,0.29912689328193665,0.7863661677903703,29.8432461236754,0.043318670243024826,0.9664716720581055
hybrid44_neural,ema,train,8162,0.8399999737739563,0.009084632620215416,0.3097030520439148,0.9149014416004707,0.9337608060914868,0.10265743732452393,0.01838289201259613,0.22892369329929352,0.6509434102113443,19.772191357638384,2.30330228805542,0.018100500106811523,0.27003157138824463,0.8008801638468753,30.81478126778967,0.03705596923828125,0.972192108631134
hybrid44_neural,ema,train,8163,0.8600000143051147,0.00883607380092144,0.3039878308773041,0.9187702265372168,0.9341065845683875,0.10239242017269135,0.01639605313539505,0.21631181240081787,0.6631593475356808,19.79464395476327,2.3464651107788086,0.015165328979492188,0.2754800617694855,0.8060058031798424,30.65351774894756,0.06032249331474304,0.9734553694725037
hybrid44_neural,ema,train,8164,0.8799999952316284,0.009078084491193295,0.30244335532188416,0.9189026184171816,0.9306968032281989,0.10585463792085648,0.014269994571805,0.25608789920806885,0.6462668743895208,19.505802028130507,2.4504458904266357,0.012837886810302734,0.29473328590393066,0.8029336663930323,30.276897497369426,0.05996411293745041,0.9688891768455505
hybrid44_neural,ema,train,8165,0.8999999761581421,0.008694357238709927,0.2978442311286926,0.9242277140335393,0.9316326666047277,0.10248149186372757,0.010136902332305908,0.23016837239265442,0.6623374240417582,19.787091393482562,2.422666311264038,0.010334968566894531,0.32745474576950073,0.8180680763542862,30.375927565060667,0.0539441742002964,0.9685822129249573
hybrid44_neural,ema,train,8166,0.9200000166893005,0.00814131647348404,0.2891620695590973,0.933009708737864,0.9372623574144486,0.09778955578804016,0.007536888122558594,0.2122846245765686,0.6993660971563566,20.194150673192574,2.3097190856933594,0.007620334625244141,0.3221251964569092,0.8332818469148571,30.790616175796682,0.055606793612241745,0.9619119763374329
hybrid44_neural,ema,train,8167,0.9399999976158142,0.008650441654026508,0.2931602895259857,0.9285819358634892,0.9334119680158002,0.09953194111585617,0.008686501532793045,0.2105218917131424,0.6891717860087162,20.040750355312163,2.4485292434692383,0.008372306823730469,0.321681946516037,0.8245553755196549,30.283694129942266,0.05089537054300308,0.9595521092414856
hybrid44_neural,ema,train,8168,0.9599999785423279,0.008616735227406025,0.29386040568351746,0.9284201235657547,0.9352977156077973,0.09710896760225296,0.010147320106625557,0.19958865642547607,0.6923625830469067,20.254813331501815,2.435349464416504,0.009751558303833008,0.29671940207481384,0.8250574771762198,30.330573751166355,0.04506094381213188,0.9594510793685913
hybrid44_neural,ema,train,8169,0.9800000190734863,0.008850113488733768,0.2977718710899353,0.9257428655486908,0.9363060539531127,0.098762646317482,0.013315737247467041,0.19195103645324707,0.6877243428689983,20.108145845573,2.463315725326538,0.012860298156738281,0.2731666564941406,0.8210516472409685,30.231398396971052,0.041856974363327026,0.9640986323356628
hybrid44_neural,ema,train,8170,1.0,0.008395868353545666,0.2971709668636322,0.9302147690497206,0.9443623484155467,0.09690452367067337,0.017027616500854492,0.18195194005966187,0.7013621356497334,20.273119117560054,2.3550286293029785,0.015432357788085938,0.25934168696403503,0.8293333766218116,30.621875623780955,0.0377555787563324,0.9669724702835083
